Profile ID,Date and time (dd/mm/yyyy HH:MM AEST),Significant wave height (m),Peak wave period (s),Direction (degrees TN),Flag
PF1,26/8/2007 10:00,1.25,11.45,98,INTERP
PF1,26/8/2007 11:00,1.24,11.45,98,MEAS
PF1,26/8/2007 12:00,1.24,10.27,105,MEAS
PF1,26/8/2007 13:00,1.21,10.55,104,INTERP
PF1,26/8/2007 14:00,1.19,10.83,102,MEAS
PF1,26/8/2007 15:00,1.22,10.83,105,MEAS
PF1,26/8/2007 16:00,1.21,10.08,101,INTERP
PF1,26/8/2007 17:00,1.21,9.32,97,MEAS
PF1,26/8/2007 18:00,1.15,11.45,93,MEAS
PF1,26/8/2007 19:00,1.2,10.86,98,INTERP
PF1,26/8/2007 20:00,1.24,10.27,103,MEAS
PF1,26/8/2007 21:00,1.17,10.27,105,MEAS
PF1,26/8/2007 22:00,1.12,11.2,103,INTERP
PF1,26/8/2007 23:00,1.07,12.14,101,MEAS
PF1,27/8/2007 0:00,1.09,12.14,101,MEAS
PF1,27/8/2007 1:00,1.07,11.21,101,INTERP
PF1,27/8/2007 2:00,1.06,10.27,100,MEAS
PF1,27/8/2007 3:00,1.04,10.27,104,MEAS
PF1,27/8/2007 4:00,1,10.86,102,INTERP
PF1,27/8/2007 5:00,0.94,11.45,100,MEAS
PF1,27/8/2007 6:00,0.9,11.45,103,MEAS
PF1,27/8/2007 7:00,0.9,11.14,102,INTERP
PF1,27/8/2007 8:00,0.9,10.83,101,MEAS
PF1,27/8/2007 9:00,0.95,10.27,99,MEAS
PF1,27/8/2007 10:00,0.93,10.55,100,INTERP
PF1,27/8/2007 11:00,0.91,10.83,100,MEAS
PF1,27/8/2007 12:00,0.97,9.77,102,MEAS
PF1,27/8/2007 13:00,0.98,10.3,101,INTERP
PF1,27/8/2007 14:00,0.99,10.83,100,MEAS
PF1,27/8/2007 15:00,1.05,10.83,96,MEAS
PF1,27/8/2007 16:00,1.04,10.83,97,INTERP
PF1,27/8/2007 17:00,1.04,10.83,98,MEAS
PF1,27/8/2007 18:00,1.05,11.45,101,MEAS
PF1,27/8/2007 19:00,1.12,11.14,102,INTERP
PF1,27/8/2007 20:00,1.18,10.83,102,MEAS
PF1,27/8/2007 21:00,1.07,11.45,104,MEAS
PF1,27/8/2007 22:00,1.12,11.45,102,INTERP
PF1,27/8/2007 23:00,1.18,11.45,101,MEAS
PF1,28/8/2007 0:00,1.15,10.83,101,MEAS
PF1,28/8/2007 1:00,1.17,10.83,100,INTERP
PF1,28/8/2007 2:00,1.18,10.83,100,MEAS
PF1,28/8/2007 3:00,1.15,11.45,98,MEAS
PF1,28/8/2007 4:00,1.19,11.45,101,INTERP
PF1,28/8/2007 5:00,1.23,11.45,103,MEAS
PF1,28/8/2007 6:00,1.27,11.45,106,MEAS
PF1,28/8/2007 7:00,1.21,11.45,103,INTERP
PF1,28/8/2007 8:00,1.15,11.45,100,MEAS
PF1,28/8/2007 9:00,1.23,11.45,105,MEAS
PF1,28/8/2007 10:00,1.21,11.45,108,INTERP
PF1,28/8/2007 11:00,1.18,11.45,111,MEAS
PF1,28/8/2007 12:00,1.1,11.45,106,MEAS
PF1,28/8/2007 13:00,1.06,11.14,109,INTERP
PF1,28/8/2007 14:00,1.01,10.83,111,MEAS
PF1,28/8/2007 15:00,1.09,10.83,112,MEAS
PF1,28/8/2007 16:00,1.05,11.14,108,INTERP
PF1,28/8/2007 17:00,1.01,11.45,105,MEAS
PF1,28/8/2007 18:00,0.98,10.83,109,MEAS
PF1,28/8/2007 19:00,1,11.14,106,INTERP
PF1,28/8/2007 20:00,1,11.45,105,MEAS
PF1,28/8/2007 21:00,0.96,10.83,104,MEAS
PF1,28/8/2007 22:00,0.96,10.3,105,INTERP
PF1,28/8/2007 23:00,0.95,9.77,106,MEAS
PF1,29/8/2007 0:00,1,11.45,106,MEAS
PF1,29/8/2007 1:00,0.94,11.14,109,INTERP
PF1,29/8/2007 2:00,0.88,10.83,112,MEAS
PF1,29/8/2007 3:00,0.9,11.45,111,MEAS
PF1,29/8/2007 4:00,0.9,11.14,111,INTERP
PF1,29/8/2007 5:00,0.9,10.83,111,MEAS
PF1,29/8/2007 6:00,0.92,10.83,113,MEAS
PF1,29/8/2007 7:00,0.96,10.83,113,INTERP
PF1,29/8/2007 8:00,1,10.83,113,MEAS
PF1,29/8/2007 9:00,0.9,11.45,109,MEAS
PF1,29/8/2007 10:00,0.85,10.86,110,INTERP
PF1,29/8/2007 11:00,0.81,10.27,112,MEAS
PF1,29/8/2007 12:00,0.76,10.83,111,MEAS
PF1,29/8/2007 13:00,0.73,10.55,118,INTERP
PF1,29/8/2007 14:00,0.67,10.27,123,MEAS
PF1,29/8/2007 15:00,0.67,10.27,126,MEAS
PF1,29/8/2007 16:00,0.72,10.55,122,INTERP
PF1,29/8/2007 17:00,0.74,10.83,117,MEAS
PF1,29/8/2007 18:00,0.78,10.27,124,MEAS
PF1,29/8/2007 19:00,0.8,10.27,123,INTERP
PF1,29/8/2007 20:00,0.82,10.27,122,MEAS
PF1,29/8/2007 21:00,0.79,10.27,121,MEAS
PF1,29/8/2007 22:00,0.83,10.27,120,INTERP
PF1,29/8/2007 23:00,0.87,10.27,119,MEAS
PF1,30/8/2007 0:00,0.83,10.27,123,MEAS
PF1,30/8/2007 1:00,0.8,10.02,123,INTERP
PF1,30/8/2007 2:00,0.77,9.77,122,MEAS
PF1,30/8/2007 3:00,0.81,9.77,122,MEAS
PF1,30/8/2007 4:00,0.78,9.55,122,INTERP
PF1,30/8/2007 5:00,0.75,9.32,123,MEAS
PF1,30/8/2007 6:00,0.73,9.32,121,MEAS
PF1,30/8/2007 7:00,0.73,9.79,122,INTERP
PF1,30/8/2007 8:00,0.73,10.27,123,MEAS
PF1,30/8/2007 9:00,0.73,8.52,121,MEAS
PF1,30/8/2007 10:00,0.69,9.14,120,INTERP
PF1,30/8/2007 11:00,0.66,9.77,118,MEAS
PF1,30/8/2007 12:00,0.66,8.52,119,MEAS
PF1,30/8/2007 13:00,0.6,8.52,122,INTERP
PF1,30/8/2007 14:00,0.53,8.52,125,MEAS
PF1,30/8/2007 15:00,0.61,9.32,122,MEAS
PF1,30/8/2007 16:00,0.65,9.32,121,INTERP
PF1,30/8/2007 17:00,0.69,9.32,120,MEAS
PF1,30/8/2007 18:00,0.51,3.61,63,MEAS
PF1,30/8/2007 19:00,0.53,3.87,60,INTERP
PF1,30/8/2007 20:00,0.55,4.13,57,MEAS
PF1,30/8/2007 21:00,0.63,4.21,63,MEAS
PF1,30/8/2007 22:00,0.69,4.57,67,INTERP
PF1,30/8/2007 23:00,0.69,4.94,73,MEAS
PF1,31/8/2007 0:00,0.71,4.82,71,MEAS
PF1,31/8/2007 1:00,0.7,6.86,86,INTERP
PF1,31/8/2007 2:00,0.64,8.9,100,MEAS
PF1,31/8/2007 3:00,0.62,4.6,67,MEAS
PF1,31/8/2007 4:00,0.63,4.71,69,INTERP
PF1,31/8/2007 5:00,0.63,4.82,71,MEAS
PF1,31/8/2007 6:00,0.55,4.07,121,MEAS
PF1,31/8/2007 7:00,0.1,3.63,151,INTERP
PF1,31/8/2007 8:00,0.26,3.2,45,MEAS
PF1,31/8/2007 9:00,0.32,3.61,45,MEAS
PF1,31/8/2007 10:00,0.33,3.82,45,INTERP
PF1,31/8/2007 11:00,0.35,4.04,46,MEAS
PF1,31/8/2007 12:00,0.33,4.94,48,MEAS
PF1,31/8/2007 13:00,0.34,5,49,INTERP
PF1,31/8/2007 14:00,0.34,5.07,49,MEAS
PF1,31/8/2007 15:00,0.46,5.64,61,MEAS
PF1,31/8/2007 16:00,0.4,4.93,136,INTERP
PF1,31/8/2007 17:00,0.32,4.21,46,MEAS
PF1,31/8/2007 18:00,0.49,5.48,68,MEAS
PF1,31/8/2007 19:00,0.46,5.92,70,INTERP
PF1,31/8/2007 20:00,0.44,6.36,73,MEAS
PF1,31/8/2007 21:00,0.43,8.17,90,MEAS
PF1,31/8/2007 22:00,0.47,7.08,89,INTERP
PF1,31/8/2007 23:00,0.5,5.98,89,MEAS
PF1,1/9/2007 0:00,0.11,3.48,150,MEAS
PF1,1/9/2007 1:00,0.2,4.21,147,INTERP
PF1,1/9/2007 2:00,0.3,4.94,143,MEAS
PF1,1/9/2007 3:00,0.23,4.71,146,MEAS
PF1,1/9/2007 4:00,0.43,9.26,128,INTERP
PF1,1/9/2007 5:00,0.53,13.82,120,MEAS
PF1,1/9/2007 6:00,0.51,12.14,105,MEAS
PF1,1/9/2007 7:00,0.54,14.09,119,INTERP
PF1,1/9/2007 8:00,0.5,16.04,126,MEAS
PF1,1/9/2007 9:00,0.57,12.14,106,MEAS
PF1,1/9/2007 10:00,0.82,11.49,105,INTERP
PF1,1/9/2007 11:00,1.07,10.83,104,MEAS
PF1,1/9/2007 12:00,1.21,10.83,108,MEAS
PF1,1/9/2007 13:00,1.24,10.08,119,INTERP
PF1,1/9/2007 14:00,1.12,9.32,126,MEAS
PF1,1/9/2007 15:00,1.2,9.32,126,MEAS
PF1,1/9/2007 16:00,1.22,8.59,125,INTERP
PF1,1/9/2007 17:00,1.24,7.85,122,MEAS
PF1,1/9/2007 18:00,0.98,8.52,127,MEAS
PF1,1/9/2007 19:00,1,8.04,126,INTERP
PF1,1/9/2007 20:00,1.02,7.56,124,MEAS
PF1,1/9/2007 21:00,1,8.17,121,MEAS
PF1,1/9/2007 22:00,1.05,7.6,115,INTERP
PF1,1/9/2007 23:00,1.1,7.03,108,MEAS
PF1,2/9/2007 0:00,1.01,8.9,119,MEAS
PF1,2/9/2007 1:00,1.03,10.17,122,INTERP
PF1,2/9/2007 2:00,1.06,11.45,123,MEAS
PF1,2/9/2007 3:00,1.11,11.45,122,MEAS
PF1,2/9/2007 4:00,1.15,11.79,124,INTERP
PF1,2/9/2007 5:00,1.17,12.14,126,MEAS
PF1,2/9/2007 6:00,1.22,10.83,124,MEAS
PF1,2/9/2007 7:00,1.18,11.14,124,INTERP
PF1,2/9/2007 8:00,1.14,11.45,125,MEAS
